Phase(pi),In1_Out6_Raw,In1_Out6_Norm,In1_Out7_Raw,In1_Out7_Norm
0.45,24.362711,0.5742900745925924,18.059598,0.4257099254074077
0.47040816326530616,24.192433599999998,0.5732096867895485,18.0127736,0.42679031321045147
0.49081632653061225,24.4350795,0.5793679390206736,17.740329,0.4206320609793263
0.5112244897959184,24.3939303,0.5796013109966189,17.6935009,0.4203986890033812
0.5316326530612245,24.3073719,0.5792437190675342,17.6566082,0.4207562809324657
0.5520408163265306,24.3740651,0.5790316884210821,17.720462,0.42096831157891784
0.5724489795918367,24.4847452,0.5795705780676509,17.7616112,0.4204294219323492
0.5928571428571429,24.2435181,0.579132038917558,17.6182966,0.42086796108244207
0.613265306122449,24.1867583,0.5790913385496177,17.5799833,0.42090866145038225
0.633673469387755,24.2591268,0.5801932293805848,17.553023999999997,0.4198067706194152
0.6540816326530612,24.237841,0.5801764008739891,17.5388341,0.41982359912601086
0.6744897959183673,24.070403000000002,0.5794553019732239,17.4693032,0.42054469802677613
0.6948979591836735,24.0207373,0.5802616716221715,17.3756507,0.41973832837782854
0.7153061224489796,23.9341789,0.5802991154575478,17.310376299999998,0.4197008845424523
0.7357142857142858,23.8603916,0.5796668001643797,17.301861600000002,0.4203331998356203
0.7561224489795918,23.8405264,0.5795637540536752,17.2947693,0.42043624594632484
0.7765306122448979,23.8873545,0.5786263239468781,17.3955141,0.4213736760531219
0.7969387755102041,23.982424,0.57937588854124,17.411124599999997,0.42062411145875994
0.8173469387755101,24.009384999999998,0.5790942117074093,17.450855,0.42090578829259073
0.8377551020408163,24.0406025,0.5785403256746644,17.51329,0.4214596743253355
0.8581632653061224,24.173989,0.5784907904028032,17.614038400000002,0.42150920959719673
0.8785714285714286,24.151282600000002,0.5785761325340153,17.5913356,0.42142386746598465
0.8989795918367347,24.0931058,0.5786182709680976,17.545928099999998,0.42138172903190235
0.9193877551020408,24.0406025,0.5782835918113218,17.5317382,0.4217164081886782
0.939795918367347,24.043440099999998,0.5788655800665639,17.492006,0.4211344199334361
0.9602040816326531,24.0689824,0.5784726146348007,17.5388341,0.42152738536519935
0.9806122448979591,24.1612161,0.5790109069524063,17.5672139,0.42098909304759363
1.0010204081632652,24.145607299999998,0.5788928045518122,17.5643727,0.4211071954481877
1.0214285714285714,24.0108056,0.5772515545486664,17.5842415,0.42274844545133355
1.0418367346938775,23.972492300000003,0.5771377377661987,17.5643727,0.4228622622338012
1.0622448979591836,23.94695,0.5767000979546921,17.5771456,0.4232999020453079
1.0826530612244898,23.9299225,0.5777510317108384,17.4891684,0.4222489682891616
1.103061224489796,23.844784699999998,0.5763273087012145,17.5289006,0.42367269129878554
1.123469387755102,23.7894437,0.5772069200755207,17.4253146,0.4227930799244794
1.1438775510204082,23.738361100000002,0.5773589320015537,17.3770695,0.4226410679984463
1.1642857142857141,23.6773431,0.5782497284717635,17.2692271,0.4217502715282366
1.1846938775510203,23.559570800000003,0.5787025145180587,17.1514512,0.42129748548194146
1.2051020408163264,23.497134,0.5776722427884693,17.1784122,0.4223277572115307
1.2255102040816326,23.698628900000003,0.5783086077824495,17.2805794,0.4216913922175505
1.2459183673469387,23.841947,0.5782418936931033,17.3898407,0.42175810630689686
1.2663265306122449,23.780929,0.5780950007565626,17.3557855,0.42190499924343744
1.286734693877551,23.8887715,0.5787601029751726,17.387003,0.4212398970248275
1.3071428571428572,23.8249195,0.5785456926975874,17.3557855,0.42145430730241257
1.3275510204081633,23.921409599999997,0.5788344728038018,17.4054476,0.42116552719619826
1.3479591836734692,24.0108056,0.5783169342348102,17.5076148,0.4216830657651899
1.3683673469387754,24.057630099999997,0.5774907777687991,17.6012691,0.422509222231201
1.3887755102040815,24.120065099999998,0.5760267938856458,17.7531001,0.42397320611435413
1.4091836734693877,24.151282600000002,0.5767136962415088,17.726139,0.42328630375849113
1.4295918367346938,24.057630099999997,0.575960556959597,17.711949100000002,0.42403944304040303
1.45,24.0902682,0.5768399112820036,17.672216900000002,0.4231600887179963
