Phase(pi),In1_Out7_Raw,In1_Out7_Norm,In1_Out8_Raw,In1_Out8_Norm
0.0,31.877661999999997,0.3828631560065012,51.3835803,0.6171368439934988
0.05128205128205128,31.8088096,0.382576845124841,51.3347732,0.6174231548751589
0.10256410256410256,31.782081400000003,0.38237782970599726,51.334875000000004,0.6176221702940027
0.15384615384615385,31.7024897,0.38171538004882116,51.3502018,0.6182846199511788
0.20512820512820512,31.6847945,0.3814993793921454,51.3685372,0.6185006206078545
0.2564102564102564,31.741244999999996,0.38190403571511156,51.371898699999996,0.6180959642848884
0.3076923076923077,31.80563,0.38256433119110533,51.3323612,0.6174356688088947
0.358974358974359,31.640847700000002,0.38079436669928585,51.4508429,0.6192056333007142
0.41025641025641024,31.6589394,0.38080983979771255,51.4768835,0.6191901602022876
0.4615384615384615,31.606701700000002,0.3804058907901152,51.480081299999995,0.6195941092098848
0.5128205128205128,31.6049409,0.38031897157283473,51.4962012,0.6196810284271652
0.5641025641025641,31.6279038,0.3805484331551018,51.4834719,0.6194515668448982
0.6153846153846154,31.647789000000003,0.3799364832435514,51.649789399999996,0.6200635167564488
0.6666666666666666,31.6446421,0.3797749031349422,51.6800901,0.6202250968650578
0.717948717948718,31.684954600000005,0.38020725936778277,51.651051800000005,0.6197927406322173
0.7692307692307692,31.6577425,0.37996234933522055,51.6603614,0.6200376506647794
0.8205128205128205,31.6574296,0.3798904363425076,51.6756227,0.6201095636574925
0.8717948717948718,31.678016999999997,0.380086959933471,51.666112999999996,0.619913040066529
0.923076923076923,31.6742735,0.37999513623862113,51.6801447,0.6200048637613789
0.9743589743589743,31.765550400000002,0.3808332325378607,51.6451073,0.6191667674621393
1.0256410256410255,31.729308800000002,0.38052048886989065,51.6546606,0.6194795111301094
1.0769230769230769,31.7465237,0.3807376231893341,51.6351065,0.6192623768106659
1.1282051282051282,31.8334132,0.3813903451347447,51.6333384,0.6186096548652554
1.1794871794871795,31.8180355,0.38130501011155216,51.6270666,0.6186949898884478
1.2307692307692308,31.8480888,0.38146356881678456,51.6411128,0.6185364311832154
1.282051282051282,31.8413149,0.3810945537737972,51.7109547,0.6189054462262028
1.3333333333333333,31.830957599999998,0.3810571672382191,51.7023291,0.618942832761781
1.3846153846153846,31.843297600000003,0.3809017834044064,51.756462199999994,0.6190982165955935
1.435897435897436,31.870786199999998,0.38078431985913924,51.826951699999995,0.6192156801408608
1.4871794871794872,31.8711827,0.3806340684940863,51.8606357,0.6193659315059136
1.5384615384615383,31.861094599999998,0.3805058502197704,51.8724264,0.6194941497802297
1.5897435897435896,31.8682869,0.3808001747468479,51.8194029,0.6191998252531521
1.641025641025641,31.9137798,0.38148108808322945,51.7437875,0.6185189119167704
1.6923076923076923,31.977753699999997,0.38189480445182566,51.7567023,0.6181051955481743
1.7435897435897436,31.932777299999998,0.3810613739607392,51.8667875,0.6189386260392608
1.7948717948717947,31.8712846,0.380378311956349,51.9171008,0.619621688043651
1.846153846153846,31.8949424,0.380457018368362,51.938292000000004,0.6195429816316379
1.8974358974358974,31.8818529,0.38030244879262703,51.9510359,0.6196975512073729
1.9487179487179487,31.8873863,0.3805228506311058,51.9114874,0.6194771493688942
2.0,31.907326000000005,0.38057035151256885,51.9334826,0.6194296484874312
