Phase(pi),In1_Out6_Raw,In1_Out6_Norm,In1_Out7_Raw,In1_Out7_Norm
0.0,33.8613718,0.582464147889947,24.2733167,0.417535852110053
0.04878048780487805,33.745011,0.582153559434238,24.220813399999997,0.41784644056576203
0.0975609756097561,33.895426900000004,0.5833347138489537,24.2108817,0.41666528615104625
0.14634146341463417,33.9990111,0.5838199893521531,24.236424,0.416180010647847
0.1951219512195122,33.8627869,0.583186053515909,24.202365200000003,0.4168139464840909
0.24390243902439024,33.7762322,0.5822787658321618,24.2307469,0.41772123416783824
0.29268292682926833,33.685417300000005,0.581723536358584,24.220813399999997,0.418276463641416
0.34146341463414637,33.7748097,0.5820834129627354,24.2491933,0.4179165870372646
0.3902439024390244,33.8656282,0.5821678970259965,24.3059549,0.4178321029740034
0.43902439024390244,33.7946767,0.5824115465828327,24.2307469,0.4175884534171673
0.4878048780487805,33.713797199999995,0.5823991451930839,24.173989,0.4176008548069161
0.5365853658536586,33.6967678,0.5828193297665047,24.120065099999998,0.4171806702334952
0.5853658536585367,33.6229823,0.5829595276558882,24.053375499999998,0.4170404723441119
0.6341463414634146,33.429998399999995,0.5830418619490016,23.9072197,0.41695813805099835
0.6829268292682927,33.3349308,0.5830286705604166,23.8405264,0.41697132943958337
0.7317073170731707,33.2781674,0.5824551073032753,23.856137,0.41754489269672457
0.7804878048780488,33.5321638,0.5825314898582148,24.0306708,0.4174685101417851
0.8292682926829269,33.6031153,0.5827011138402038,24.0647259,0.4172988861597961
0.8780487804878049,33.7095407,0.5830402135544029,24.107295800000003,0.41695978644559706
0.926829268292683,33.7095407,0.5828685543127465,24.1243233,0.4171314456872534
0.975609756097561,33.682576000000005,0.5819311756402006,24.198110600000003,0.41806882435979953
1.024390243902439,33.7606216,0.5818388736931857,24.2633832,0.4181611263068143
1.0731707317073171,33.6286539,0.5821556188146898,24.137092600000003,0.41784438118531025
1.1219512195121952,33.6031153,0.5824144919605488,24.0931058,0.4175855080394511
1.1707317073170733,33.4129691,0.5824710065213593,23.9512065,0.41752899347864075
1.2195121951219512,33.404459800000005,0.5826829445150402,23.9242472,0.4173170554849597
1.2682926829268293,33.5648037,0.5839910374032918,23.910057300000002,0.41600896259670817
1.3170731707317074,33.7464298,0.5846827908596889,23.9710716,0.41531720914031106
1.3658536585365855,33.5917648,0.584114030971973,23.9171513,0.41588596902802694
1.4146341463414636,33.6981866,0.5839474035327454,24.009384999999998,0.41605259646725457
1.4634146341463414,33.745011,0.5846150589149987,23.976750499999998,0.41538494108500135
1.5121951219512195,34.010361599999996,0.5840576220555398,24.220813399999997,0.41594237794446015
1.5609756097560976,34.0657025,0.5842107521119037,24.2449369,0.41578924788809635
1.6097560975609757,34.2799685,0.5859745354959094,24.220813399999997,0.4140254645040906
1.6585365853658538,34.22179,0.5860603898265005,24.1711514,0.4139396101734995
1.7073170731707317,33.8812388,0.5843891944096586,24.095943400000003,0.4156108055903414
1.7560975609756098,33.7066995,0.5837647936625567,24.0335066,0.41623520633744326
1.8048780487804879,33.6485209,0.5834454318834631,24.023575,0.4165545681165369
1.853658536585366,33.479664099999994,0.5840381338302549,23.844784699999998,0.41596186616974506
1.902439024390244,33.404459800000005,0.5839259331998766,23.802213,0.41607406680012327
1.951219512195122,33.407293800000005,0.5836569914699072,23.8305947,0.41634300853009276
2.0,33.6087905,0.58333061516246,24.0065474,0.4166693848375399
