Phase(pi),In1_Out7_Raw,In1_Out7_Norm,In1_Out8_Raw,In1_Out8_Norm
0.0,16.6434565,0.38098612115449376,27.0417477,0.6190138788455062
0.05,16.5696674,0.3809924430620945,26.9211359,0.6190075569379055
0.1,16.4788544,0.38156853878170444,26.7082869,0.6184314612182956
0.15000000000000002,16.3213463,0.3809126279210948,26.526659,0.6190873720789052
0.2,16.2830347,0.3797795334943506,26.5919316,0.6202204665056494
0.25,16.254656699999998,0.3791678444619766,26.6146344,0.6208321555380234
0.30000000000000004,16.3412114,0.37941611830532357,26.7281539,0.6205838816946764
0.35000000000000003,16.3809455,0.3800256388823873,26.7238975,0.6199743611176126
0.4,16.3908771,0.3795813181341822,26.7905871,0.6204186818658177
0.45,16.4050671,0.3805101106260487,26.7082869,0.6194898893739513
0.5,16.3738496,0.3802490971224588,26.6870011,0.6197509028775411
0.55,16.231952,0.38022397802422586,26.4585487,0.6197760219757741
0.6000000000000001,16.193638699999997,0.3806169786102447,26.3521215,0.6193830213897553
0.65,16.251817199999998,0.3810693166810765,26.3961119,0.6189306833189235
0.7000000000000001,16.3071563,0.38185870089622714,26.3975307,0.6181412991037729
0.75,16.2574943,0.38206685000226004,26.2939448,0.6179331499977401
0.8,16.273101200000003,0.38174619424424255,26.3549628,0.6182538057557575
0.8500000000000001,16.1482312,0.37895567871715174,26.4642222,0.6210443212828483
0.9,16.2007345,0.37953058295070125,26.485508,0.6204694170492987
0.9500000000000001,16.3241839,0.3797589649266304,26.6614607,0.6202410350733696
1.0,16.317089799999998,0.37923087061839017,26.7097075,0.6207691293816099
