Phase(pi),In1_Out7_Raw,In1_Out7_Norm,In1_Out8_Raw,In1_Out8_Norm
0.0,31.102870700000004,0.39616528118376654,47.4069639,0.6038347188162335
0.1,31.091520200000005,0.395427509526059,47.5360903,0.604572490473941
0.2,31.0759096,0.39432519574763936,47.7319118,0.6056748042523606
0.30000000000000004,31.073072000000003,0.39404087805317917,47.784411399999996,0.6059591219468208
0.4,31.1340882,0.39556913661399207,47.572983,0.6044308633860079
0.5,30.9794195,0.3939947018750795,47.6496061,0.6060052981249203
0.6000000000000001,30.882929400000002,0.39325721118834317,47.648191,0.6067427888116569
0.7000000000000001,30.8275885,0.3948785593625424,47.2409411,0.6051214406374575
0.8,30.536695700000003,0.3916293802378227,47.4367589,0.6083706197621774
0.9,30.3919605,0.3903841309312467,47.4594635,0.6096158690687533
1.0,30.298308,0.38929468237581133,47.530415000000005,0.6107053176241888
1.1,30.336621400000002,0.3889077305656948,47.6680543,0.6110922694343052
1.2000000000000002,30.4572332,0.3891866759715351,47.8014408,0.6108133240284649
1.3,30.6175789,0.38943501144355347,48.002930299999996,0.6105649885564465
1.4000000000000001,30.6033908,0.38902280221242247,48.0639537,0.6109771977875775
1.5,30.5693356,0.38869507441533757,48.076723,0.6113049255846624
1.6,30.535280500000002,0.38904119857356423,47.9532719,0.6109588014264358
1.7000000000000002,30.3962188,0.3886889267521272,47.8056972,0.6113110732478728
1.8,30.318175,0.3887560953591886,47.669476800000005,0.6112439046408114
1.9000000000000001,30.271348800000002,0.38882778036754256,47.5814959,0.6111722196324574
2.0,30.2415501,0.3885299920702704,47.594268799999995,0.6114700079297296
