Phase(pi),In1_Out6_Raw,In1_Out6_Norm,In1_Out7_Raw,In1_Out7_Norm
0.0,32.378535299999996,0.582849466886966,23.1736049,0.4171505331130339
0.05,32.142987,0.5825825213395471,23.0302903,0.4174174786604529
0.1,31.9769642,0.5825700118783784,22.9125144,0.4174299881216215
0.15000000000000002,32.0393956,0.582577927886431,22.956501199999998,0.417422072113569
0.2,32.080548400000005,0.5824845566610246,22.9948146,0.41751544333897533
0.25,32.1018342,0.5830062124371014,22.9607595,0.4169937875628986
0.30000000000000004,32.1756197,0.5831440453408554,23.0004898,0.4168559546591447
0.35000000000000003,32.0535873,0.5830465626135916,22.9224461,0.4169534373864085
0.4,32.0422369,0.5828250402741002,22.9352172,0.4171749597258997
0.45,31.9329738,0.5824763301511746,22.8898098,0.41752366984882544
0.5,32.0365616,0.5820307690597133,23.0061669,0.4179692309402867
0.55,32.2110973,0.5822894891925311,23.1069153,0.41771051080746885
0.6000000000000001,32.3544118,0.5819692531573045,23.2402981,0.4180307468426956
0.65,32.370022399999996,0.5821163036315028,23.2374605,0.41788369636849726
0.7000000000000001,32.402655100000004,0.5818420444308673,23.2871243,0.4181579555691326
0.75,32.3898857,0.5818202913630501,23.2800285,0.4181797086369499
0.8,32.2465712,0.5819902619950804,23.1608356,0.4180097380049196
0.8500000000000001,31.8322273,0.5824477139897383,22.8202789,0.4175522860102617
0.9,31.660529200000003,0.5849865713366608,22.4612759,0.41501342866333923
0.9500000000000001,31.4959289,0.5848741122297144,22.3548541,0.41512588777028553
1.0,31.4930912,0.584667355480406,22.3718816,0.415332644519594
